codigo_da_postagem,texto_da_postagem,texto_do_comentario,link_comentario,nome_portal,sentimento
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Great job,https://x.com/PortalHOTD/status/1965458747410825504,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,É verdade que a 4 temporada vai ser a última,https://x.com/moiseslinodeoli/status/1965449914282094810,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Sim,https://x.com/PortalHOTD/status/1965451421840720234,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Pior mãe do mundo adm Imagine colocar um alvo na cabeça dos seus filhos e netos só para ter o seu sangue no Trono de Ferro e depois ao ver que tudo começou a dar errado entregar a cabeça do próprio filho de bandeja para tentar consertar algo que você mesma começou,https://x.com/euanandinhaa/status/1965440419007025404,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,mds a HBO competindo pra ver qual produção adapta pior o trabalho original,https://x.com/faelklore/status/1965440850215026757,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Jesus Vai brigar feio com a segunda temporada de The Last of Us isso daí,https://x.com/lpgeekbrasil/status/1965440329173336364,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,que raiva dessa mulherzinha hipocrita vai acabar envenenando o aegon ela mesma,https://x.com/ibelat15/status/1965518779536081307,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Mds que lixo a cada temporada fica pior,https://x.com/syraxfyre/status/1965441004909330668,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Que tal a gente não dar audiência pra essa série e ver se eles cancelam,https://x.com/vinigoringado/status/1965491263702196339,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,muito ansioso pra ver as duas andando de mãos dadas pela red keep fofas,https://x.com/MAKAKUU3/status/1965453140263928273,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,To vendo que a terceira temporada vai ser focada nessas duas songa mongas de novo com esse negócio de amizade,https://x.com/DanyQueenn1/status/1965469206956429607,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,pode cancelar já depois dessa temporada,https://x.com/omgjoao_/status/1965448024240357680,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,A pior notícia de house of the dragon é sempre a próxima,https://x.com/Brinicxs/status/1965459893705703759,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Parabéns aos diretores que destruíram a série,https://x.com/wsfreitas90/status/1965499208053735793,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,a galera nem viu e ja ta reclamando pqp,https://x.com/katbell117/status/1965492691422298447,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Ela tomar a decisão de matar o Aegon lá no final da 4T seria TÃO mais impactante e eles só jogaram fora agora a troco de nada,https://x.com/FPermagnane/status/1965471845743989241,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Jesus ela realmente quer trair os filhos,https://x.com/rhaenyrinho/status/1965441928302043634,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,absolute fanfic,https://x.com/mytargsricochet/status/1965483600104894774,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,3 anos depois e nada da nova temporada inadmissível esperar tanto tempo,https://x.com/Lcsanst/status/1965612028414099619,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Toda temporada é esse papo merda e ai a temporada no final é uma bosta Medo do que vão fazer com os próximos lançamentos da HBO,https://x.com/nandaa_liberato/status/1965768304582348863,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,eu to ansiosa pra ver independente se vai ta fiel ou não ao livro KKKK Só fico tensa pq povo xinga e vai ver mesmo assim KKK,https://x.com/attenaly/status/1965520149462831540,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Da pra fazer toda uma lista dos personagens que essa série cagou kkkkkkk,https://x.com/Malthael99/status/1965771518920851797,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965439200024748489,Olivia Cooke sobre a 3ªT e pacto entre Alicent e Rhaenyra Alicent fez um acordo no final da 2ª temporada então ela está desesperadamente tentando colocar isso em prática Quer dizer é enorme esta temporada é enorme Cada centavo foi investido na tela,Que tristeza o fim q a série teve,https://x.com/deisyannemahone/status/1965453401715859710,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965439203271114773,Via,Via,https://x.com/PortalHOTD/status/1965439203271114773,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,Pois sejam bucetas e postem mesmo,https://x.com/Daenyraz/status/1965136483381305777,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,Quando os episódios vazam não vejo essa agilidade é spoiler atrás de spoiler,https://x.com/PortalHOTD/status/1965137001520537988,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,A senha deles deve ser dracarys123 não é possível,https://x.com/meleysjj/status/1965137161793274228,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,O vazamento ruim é o verdadeiro e o vazamento bom é o falso que tristeza,https://x.com/euanandinhaa/status/1965137312641417319,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,Gostava mais da Rhaenyra do livro,https://x.com/Fernanda34042/status/1965407039771091202,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,Só lembro de quando eu postei o spoiler de q a Daenerys aparecia e quase derrubaram minha conta,https://x.com/clary_jauregui_/status/1965138477785514129,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1965136266716188861,A HB0 derrubou as imagens da nossa conta direitos autorais pra quem estava duvidando da veracidade do encontro eis a prova,ainda bem q salvei,https://x.com/mydearfreader/status/1965244075252351159,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,É palhaçada a única cena boa que vazaram é fake e as piores é verdadeira não tá sendo fácil,https://x.com/Daenyraz/status/1964779704269046033,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,NA,https://x.com/PortalHOTD/status/1964780161569890419,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,Tava bom demais para ser verdade,https://x.com/MateusSous43598/status/1964779734279373244,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,Kkkk,https://x.com/PortalHOTD/status/1964780722344120372,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,não compreendi meo,https://x.com/embravon/status/1965014229481865509,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,Não acredito eu tava tão feliz,https://x.com/clary_jauregui_/status/1964789149409673438,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,i need to see the moment when he realizes why aegon chose him that night,https://x.com/altmuay/status/1969447081141289172,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,lore accurate daemon and baela,https://x.com/rvgsdelight/status/1969796772278256115,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,gold x silver,https://x.com/rhaenyrism/status/1969561110425846135,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964779081855287409,FAKE montagem Usaram photoshop em duas imagens da 2ª temporada,The real freak on freak,https://x.com/aemmadaenerys/status/1969120446004990100,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964634887438344569,House of the Dragon vence o Emmy pela segunda vez O episódio The Red Dragon and the Gold da 2ª temporada venceu a categoria Maquiagem de Época ou FantasiaSciFi NãoProtética,,,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1964027855135821985,,,,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963980525791531386,Olivia Cooke é capa do Eu me sinto protetora com a Alicent Preciso ter empatia e sinto muita pena dela Sinto que ela cresceu nesse sistema patriarcal e sofreu uma lavagem cerebral do pai para honrar essa linhagem,Olivia revelou que neste momento uma grande batalha estava sendo filmada e falou sobre o rumo de sua personagem na s3 de HotD Ela já se decidiu se sente muito firme e está tentando impor isso não importa o que aconteça com as pessoas ao seu redor,https://x.com/PortalHOTD/status/1963980535694315831,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963980535694315831,Olivia revelou que neste momento uma grande batalha estava sendo filmada e falou sobre o rumo de sua personagem na s3 de HotD Ela já se decidiu se sente muito firme e está tentando impor isso não importa o que aconteça com as pessoas ao seu redor,Olivia revelou que neste momento uma grande batalha estava sendo filmada e falou sobre o rumo de sua personagem na s3 de HotD Ela já se decidiu se sente muito firme e está tentando impor isso não importa o que aconteça com as pessoas ao seu redor,https://x.com/PortalHOTD/status/1963980535694315831,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963980535694315831,Olivia revelou que neste momento uma grande batalha estava sendo filmada e falou sobre o rumo de sua personagem na s3 de HotD Ela já se decidiu se sente muito firme e está tentando impor isso não importa o que aconteça com as pessoas ao seu redor,Ñ importa o que aconteça com pessoas ao seu redor Ela vai entregar os filhos homens para o time preto,https://x.com/beatriz_mart1ns/status/1964049270299844985,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,Eu nunca vi a Cersei tão passiva como nessa cena KKKKKKKKKK sério Acho que foi o momento em que ela mais baixou a cabeça na história dela,https://x.com/jhonatanasher/status/1964026073907081239,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,eu amava ver margaery provocando a cercei KKKKKKKKKK minhas cenas favoritas,https://x.com/rehwaldgf/status/1963992893636399134,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,amo que a cercei explodiu todo mundo logo em seguida,https://x.com/felpslover/status/1964024552133890130,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,eu adoro quando o algoritmo faz esse tipo de coisa KKKKK,https://x.com/ASTROFAGICA/status/1964261532319010848,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,O Adm hoje tá tão mal né Eu entendo kkkkkk,https://x.com/Daenyraz/status/1963977519092076970,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,Hoje o ADM está a própria rainha dos espinhos KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKLLKLLKKMKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,https://x.com/jhonatanasher/status/1964026334100729985,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,eu amo esse Mother KKKKKKKKKK,https://x.com/mydearfreader/status/1964064535192494219,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,Ela deixando bem claro para Cersei a nova posição dela,https://x.com/EspecialistaOr1/status/1963988210196824208,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,Atuação é isso CARALHO,https://x.com/Nhyphk/status/1964085695762362472,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,quer HOTD mas não vai poder,https://x.com/faelklore/status/1964041442327658601,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963977420744106103,E quando Game of Thrones servia uma guerra fria deliciosa entre rainhas inimigas,Ai que saudade da Margaery,https://x.com/Alisonlorann/status/1964132004552695927,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Que drama meu pai É um take que não quer dizer nada kkk,https://x.com/luc4sdourado/status/1963967970323149186,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Fã de ASOIAF é traumatizado com adaptações e depois da s2 mas se estivermos errados todo mundo sai ganhando Tomara mas,https://x.com/PortalHOTD/status/1963971033775436140,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Imagina pegar um livro todo encaminhado com início meio e fim e simplesmente NÃO SABER ADAPTAR ISSO,https://x.com/EuMoorais/status/1963966370938581197,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,vai ser a pior adaptacao pras telas da historia do audiovisual,https://x.com/cerseimusic/status/1963960035194679345,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,conseguiram destruir uma adaptação tendo literalmente um livro feito isso aí é pra poucos,https://x.com/pcesarcrf/status/1963961529318949057,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Vocês são a melhor página de House of The Dragon diferente da que fica com a pica do Ryan Condall na boca falando que as reclamações dos fãs dos livros não valem de nada,https://x.com/__hnxnn/status/1963962573885190585,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Ryan Condal e Sara Hess ainda pagarão pelos seus crimes,https://x.com/aline__twt/status/1963960036826251676,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,a temporada nem lançou ainda e eu ja to com ódio,https://x.com/KIMG4Y/status/1963960146372997589,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,A queda de Porto Real indo com Deus a gente tinha um sonho e virou pesadelo,https://x.com/Jadeallarcon/status/1963972069315445185,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,ai gnt pelo amor de deus isso pode muito bem acontecer e é muito provável que aconteça a rhaenyra provavelmente vai enlouquecer e fazer oq fez no livro nao interessa se as duas eram amigas antes ou nao isso nao muda nada depois de perder os filhos ela enlouquece,https://x.com/katbell117/status/1963970356865331548,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,QUEIME NO INFERNO RYAN CONDALL,https://x.com/CuriosaUmaarmy/status/1963995821243810062,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Ja começou o choro cedo adm pelo amor,https://x.com/teixera_souza/status/1963975603498930538,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Were not getting bastard blood shed at wars quote because it is too offensive and they are besties Someone please eradicate Condom and Mess entire family tree,https://x.com/dannybardecio/status/1964316432264511593,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Tu fala portal,https://x.com/AmyDunneGoth/status/1964070488092680262,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963959255351857401,Elas só existem em nossas memórias descansem em paz,Realmente le sugiero a todos que no vean la temporada 3 De esa manera serán un pequeño fracaso todos perderán interés en la serie los actores se recuperarán y los showrunners estarán menos seguros,https://x.com/MayOlivia5/status/1963982209884311714,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Não é mais A Queda de Porto Real é a Entrega de Porto Real,https://x.com/housethedragons/status/1963960395351158991,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Alicent feliz da vida indo arreganhar os portões o sonho da Rhaenyra vindo aí adm,https://x.com/PortalHOTD/status/1963961972161970255,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,ao inves dela ser presa vai é virar conselheira,https://x.com/gxssipboyz/status/1963958263822635143,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Vem aí Alicent no conselho team black amaram,https://x.com/PortalHOTD/status/1963958456143999189,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,porra tmnc de vcs isso eh um take krlh não fode isso pode ser cenas posterioes depois q a Rhaenyra toma a capital a Alicent faz tentativas de negociação não dá pra esperar q eles deixem ela numa masmorra até o final da Season,https://x.com/edxwziy1/status/1964002264994992579,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Quanto mais se enganar vai ser pior melhor ir aceitando,https://x.com/PortalHOTD/status/1964004598135296491,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,A imagem de ia e vocês acreditando,https://x.com/rhaenyrinho/status/1963959747901599828,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,PROMETA não acho que seja não hein,https://x.com/PortalHOTD/status/1963960159094350262,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Eu tinha CERTEZA que isso ia acontecerafinal não dá pra Alicent aparecer toda hora se ela tiver lá embaixo presa né,https://x.com/meleysjj/status/1963957439553749288,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Quem está empolgado pra essa temporada com todo esse vazamento e as declarações do Martin está pagando divida de jogo,https://x.com/__hnxnn/status/1963957776188604913,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Pausa para a Rhaenyra só se opondo e batendo de frente com o próprio aliado que também é o seu marido Pra Alicent chuva de flores abraços e convite pra continuar na corte,https://x.com/Jadeallarcon/status/1963971567722860978,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,mataram minha hotd mesmo portal,https://x.com/riqueaiala/status/1963966121528193198,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Meu sonho é isso ser apenas uma visão delas se encontrando nos 7 infernos pq porra,https://x.com/TheBiatles_/status/1963991753482019178,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Que decepção sinceramente só vou continuar assistindo por amor a Rhaenyra porque sinceramente,https://x.com/euanandinhaa/status/1963957429902749987,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,vai virar fic de amor entre as duas,https://x.com/aliensuperfun/status/1963958688252563779,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Vem aí Alicent mão da rainha,https://x.com/DeleitinhoDaNy/status/1963959102972756114,@PortalHOTD,negativo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Capaz dessa Rhaenyra ir por livre e espontânea vontade pra boca do dragão e ainda elogiar o meio irmão KKKK,https://x.com/EuMoorais/status/1963965623265808520,@PortalHOTD,positivo
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,Que pataquada essa série se tornou,https://x.com/felipe_aguiar7/status/1963978986767229167,@PortalHOTD,neutro
https://x.com/PortalHOTD/status/1963956764551807245,Alicent em pé andando livremente se essa é após a queda de Porto Real já podem entregar a coroa de rainha banana pra Rhaenyra ou ainda tá cedo,se eu ver isso ano q vem em um domingo a noite eu me mato pqp,https://x.com/Jn_xtren/status/1963964968220418427,@PortalHOTD,neutro
